gene	chromosome	position_start	position_end	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status
intron_6_32845785_32847068	6	32845785	32847068	4.11804869548169e-11	4	1	3.02266532395147e-11	Esophagus_Mucosa	1.20961830322788e-10	Pancreas	3.96822674582449	0.000205155581165374	3.96822674582449	6.43812065741786	6.64546244256507	6.57343760658259	0.0938616067886864	1	0
intron_6_31143413_31144687	6	31143413	31144687	4.61228967523324e-11	5	1	6.62464459365962e-13	Skin_Not_Sun_Exposed_Suprapubic	8.10000201573116e-08	Skin_Sun_Exposed_Lower_leg	4.81683571496389	0.00317099555288696	4.81683571496389	-7.18696693364284	-5.36488676071167	-6.45681337554841	0.807812992184818	1	0
intron_6_29945091_29945234	6	29945091	29945234	5.58001764089378e-11	3	3	3.38650461332812e-12	Pancreas	0.02391706132443	Esophagus_Mucosa	2.11443685556919	0.112356214514345	0.112356214514345	-6.9606732275495	-2.25845894580676	-4.1081887047479	2.50636043401382	3	0
intron_6_26374798_26376529	6	26374798	26376529	5.78082146815318e-11	2	2	2.92736642420339e-09	Skin_Sun_Exposed_Lower_leg	0.450000002391664	Skin_Not_Sun_Exposed_Suprapubic	1.59478435685368	0.405215643146325	0.405215643146325	-5.93562026593235	-0.755415022373199	-3.34551764415278	3.66295825565879	2	0
intron_6_32164681_32166138	6	32164681	32166138	6.90000642075206e-11	1	1	6.90000642075207e-11	Skin_Not_Sun_Exposed_Suprapubic	6.90000642075207e-11	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	6.52281475067139	6.52281475067139	6.52281475067139	NA	1	0
intron_6_32154777_32155030	6	32154777	32155030	9.49999174853607e-11	4	1	9.49999174853606e-11	Esophagus_Mucosa	9.49999174853613e-11	Pancreas	4	1.69146553617422e-16	4	-6.47470092773438	-6.47470092773438	-6.47470092773438	5.12790049702284e-16	1	0
intron_6_32154394_32154587	6	32154394	32154587	9.49999174853628e-11	3	1	9.49999174853606e-11	Pancreas	9.49999174853613e-11	Kidney_Cortex	3	3.85181304519485e-17	3	-6.47470092773438	6.47470092773438	-2.15823364257812	7.47634064709952	0.999999999999999	0
intron_6_30921691_30922116	6	30921691	30922116	9.59767203574870e-11	5	3	8.97880927493249e-09	Pancreas	0.460000006504713	Kidney_Cortex	2.46657674950093	8.57114730051181e-18	0.727834375849297	-5.74897123073812	1.54916951455947	-0.872922493094539	2.93496502897039	3	0
intron_6_32149722_32150368	6	32149722	32150368	1.0999989733963e-10	3	1	1.09999897339628e-10	Skin_Sun_Exposed_Lower_leg	1.0999989733963e-10	Esophagus_Mucosa	3	1.91686905152886e-33	3	-6.45252752304077	-6.45252752304077	-6.45252752304077	1.40433338743068e-15	1	0
intron_6_29725563_29726011	6	29725563	29726011	1.23736270004082e-10	4	3	4.00816616626921e-12	Pancreas	0.00186863345786348	Skin_Not_Sun_Exposed_Suprapubic	3.17126656938046	0.0971262194695628	0.268602700782373	-6.93689319530738	-3.11035384501597	-4.70795686237084	1.61680883685234	3	0
intron_6_28123211_28136745	6	28123211	28136745	1.29999951325246e-10	3	1	1.29999951325245e-10	Kidney_Cortex	1.29999951325248e-10	Pancreas	3	6.08744469241178e-17	3	6.42717170715332	6.42717170715332	6.42717170715332	8.88178419700125e-16	1	0
intron_6_30895514_30896621	6	30895514	30896621	1.29999951325248e-10	5	1	1.29999951325245e-10	Esophagus_Mucosa	1.29999951325249e-10	Skin_Sun_Exposed_Lower_leg	5	2.14788103595008e-50	5	-6.42717170715332	-6.42717170715332	-6.42717170715332	1.25607396694702e-15	1	0
intron_6_31271868_31271999	6	31271868	31271999	1.34075073988602e-10	5	2	5.80993342687247e-09	Skin_Sun_Exposed_Lower_leg	1.59999868768437e-06	Kidney_Cortex	3.90856047880656	0.00223002047033585	1.00586798523057	-5.82213860314221	-4.7983226776123	-5.20455927115117	0.431028351156654	2	0
intron_6_32155783_32155851	6	32155783	32155851	2.02772796826242e-10	5	2	1.25935752972223e-10	Skin_Not_Sun_Exposed_Suprapubic	0.000820000153611916	Pancreas	4.08290622304722	1.56539344723537e-16	0.916832963868921	-6.4319999853643	-3.34595394134521	-3.98720605154185	1.36767232637539	2	0
intron_6_31145493_31145696	6	31145493	31145696	3.32785780448073e-10	4	2	8.49999673607029e-08	Pancreas	0.808213819914956	Esophagus_Mucosa	3.36050108210357	6.85428582766937e-18	0.597699433991478	-0.305480778217316	5.35617971420288	1.24698728010093	2.75162420858705	2	0
intron_6_29889823_29890264	6	29889823	29890264	3.47084229016336e-10	3	3	3.60000363501512e-10	Skin_Not_Sun_Exposed_Suprapubic	0.227731230653971	Esophagus_Mucosa	1.79058280980385	0.356812481501984	0.356812481501984	-6.27045249938965	-1.20622374514833	-4.32870174083476	2.73078575234297	3	0
intron_6_30345398_30345491	6	30345398	30345491	3.67709558233241e-10	3	2	8.5999963403717e-07	Skin_Sun_Exposed_Lower_leg	0.0812949277167043	Pancreas	2.25556543081801	1.77650788320618e-17	0.744434569181993	-4.92123460769653	2.98888230323792	-1.22519127498815	3.98042132036498	2	0
intron_6_29944616_30009145	6	29944616	30009145	5.10000166703279e-10	3	1	5.10000166703282e-10	Kidney_Cortex	5.10000166703282e-10	Kidney_Cortex	3	6.08744469241178e-17	3	6.21599626541138	6.21599626541138	6.21599626541138	0	1	0
intron_6_26466088_26467719	6	26466088	26467719	5.56070415507263e-10	2	2	1.00000128223115e-10	Esophagus_Mucosa	1.00000012879439e-05	Skin_Not_Sun_Exposed_Suprapubic	1.56942916209924	0.430570837900764	0.430570837900764	4.41717338562012	6.4669508934021	5.44206213951111	1.4494115756763	2	0
intron_6_32166266_32166498	6	32166266	32166498	6.54158701814095e-10	5	2	8.17081244916249e-11	Skin_Sun_Exposed_Lower_leg	0.680000000640971	Kidney_Cortex	3.15030086779387	5.19620011868779e-17	1.84969913220613	-6.49742182701751	0.412463128566742	-2.41328751113338	3.51372929228501	2	0
intron_6_30894671_30896621	6	30894671	30896621	9.68781056990012e-10	4	2	1.95581951164074e-10	Skin_Sun_Exposed_Lower_leg	0.370000008467644	Esophagus_Mucosa	3.00014027219533	2.08612274198252e-17	0.99985972780467	-0.896473348140717	6.36477050109106	4.54035266806719	3.62456088009148	2	0
intron_6_25962855_25963049	6	25962855	25963049	9.99999492006912e-10	3	1	9.99999492006902e-10	Kidney_Cortex	9.99999492006909e-10	Esophagus_Mucosa	3	1.91686905152886e-33	3	-6.10941028594971	6.10941028594971	2.03647009531657	7.05453934636586	1	0
intron_6_30894671_30895404	6	30894671	30895404	1.00714229705176e-09	5	2	1.22607545632365e-10	Skin_Sun_Exposed_Lower_leg	0.370000008467644	Skin_Not_Sun_Exposed_Suprapubic	3.04870763149824	1.67189510059394e-18	1.95129236850176	-0.896473348140717	6.43606871360517	3.49832900714243	4.01189073313826	2	0
intron_6_30061669_30062224	6	30061669	30062224	1.10779779372983e-09	4	4	7.37741662130143e-06	Esophagus_Mucosa	0.869336396038355	Skin_Sun_Exposed_Lower_leg	2.48912090843487	0.0900095916976706	0.0900095916976706	-0.841621220111847	4.48249848636562	1.90307137060988	2.7956636652537	4	0
intron_6_32053711_32058058	6	32053711	32058058	1.38602546734011e-09	2	2	0.00459999864162511	Skin_Not_Sun_Exposed_Suprapubic	0.147206517687438	Skin_Sun_Exposed_Lower_leg	1.77211258185082	0.227887418149179	0.227887418149179	-2.8337869644165	1.44946947946247	-0.692158742477015	3.0287196770278	2	0
intron_6_28336943_28353862	6	28336943	28353862	1.50140290624379e-09	4	2	3.43168604681932e-11	Skin_Sun_Exposed_Lower_leg	0.0428472540450855	Skin_Not_Sun_Exposed_Suprapubic	3.00376005452988	8.79811942526405e-06	0.939098588280596	-6.62674546742416	2.02519588514662	-3.5295763053066	3.80648166612591	2	0
intron_6_30917806_30918827	6	30917806	30918827	1.73023172336088e-09	2	2	8.2999958428436e-09	Skin_Not_Sun_Exposed_Suprapubic	0.0280000006583994	Esophagus_Mucosa	1.08108034267823	0.918919657321772	0.918919657321772	-2.19728636741638	5.76224994659424	1.78248178958893	5.62824210273749	2	0
intron_6_31651776_31651902	6	31651776	31651902	1.99999986577036e-09	1	1	1.99999986577036e-09	Skin_Not_Sun_Exposed_Suprapubic	1.99999986577036e-09	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	5.99780702590942	5.99780702590942	5.99780702590942	NA	1	0
intron_6_26466088_26467948	6	26466088	26467948	2.6494359327564e-09	5	2	2.1542253818213e-09	Skin_Sun_Exposed_Lower_leg	0.0320000008576198	Kidney_Cortex	2.99641576911113	1.99893621479922e-17	2.00358423088887	-2.14441061019897	5.98572919216459	3.54503058501052	3.57440830824094	2	0
intron_6_26474396_26476161	6	26474396	26476161	3.0664049851091e-09	2	1	3.00000073127886e-09	Skin_Sun_Exposed_Lower_leg	3.13461681246013e-09	Skin_Not_Sun_Exposed_Suprapubic	1.99999332658657	6.67341342752771e-06	1.99999332658657	-5.93159818649292	-5.92438846098237	-5.92799332373765	0.00509804579900284	1	0
intron_6_29944397_29944500	6	29944397	29944500	3.15096668758794e-09	4	2	4.5152919559905e-10	Esophagus_Mucosa	0.0226015531449987	Skin_Not_Sun_Exposed_Suprapubic	2.94338960607382	0.0339089514393914	0.983782094984593	-6.23508626666264	-2.28010345880405	-4.19628419436716	2.14433618163313	2	0
intron_6_30922241_30922382	6	30922241	30922382	5.1938891790337e-09	4	1	5.09256725801024e-09	Esophagus_Mucosa	5.26831994263717e-09	Skin_Not_Sun_Exposed_Suprapubic	3.99996481386681	7.76963131787881e-18	3.99996481386681	5.83846736491096	5.84411881248112	5.84081230674951	0.00246824044594111	1	0
intron_6_30913157_30913309	6	30913157	30913309	5.79341907908761e-09	5	3	8.99998799590684e-09	Skin_Sun_Exposed_Lower_leg	0.549999990087699	Esophagus_Mucosa	3.00746699608532	3.35501386288298e-17	0.914931960428858	-2.19728636741638	5.7485728263855	1.06891337633133	2.88241346133422	3	0
intron_6_32518666_32520164	6	32518666	32520164	8.20000620411899e-09	1	1	8.20000620411896e-09	Skin_Sun_Exposed_Lower_leg	8.20000620411896e-09	Skin_Sun_Exposed_Lower_leg	1	1	1	-5.76429462432861	-5.76429462432861	-5.76429462432861	NA	1	0
intron_6_30918915_30919724	6	30918915	30919724	8.49999032505861e-09	2	1	8.49999032505856e-09	Pancreas	8.49999032505861e-09	Skin_Not_Sun_Exposed_Suprapubic	2	3.35470445140523e-17	2	-5.7582311630249	-5.7582311630249	-5.7582311630249	1.25607396694702e-15	1	0
intron_6_30911767_30912014	6	30911767	30912014	8.99998799590697e-09	2	1	8.99998799590691e-09	Esophagus_Mucosa	8.99998799590691e-09	Esophagus_Mucosa	2	3.35470445140523e-17	2	-5.7485728263855	-5.7485728263855	-5.7485728263855	0	1	0
intron_6_30919848_30920089	6	30919848	30920089	9.04959318142384e-09	4	1	8.89998775799008e-09	Skin_Sun_Exposed_Lower_leg	9.1000027766073e-09	Esophagus_Mucosa	4	4.44621432663869e-66	4	5.74670362472534	5.7504620552063	5.74764323234558	0.00187921524047852	1	0
intron_6_30920216_30920333	6	30920216	30920333	9.14960862527387e-09	4	1	9.1000027766073e-09	Esophagus_Mucosa	9.30000856315664e-09	Skin_Sun_Exposed_Lower_leg	4	4.71025556478178e-17	4	-5.74670362472534	-5.7430248260498	-5.74578392505646	0.00183939933776855	1	0
intron_6_30914469_30914805	6	30914469	30914805	9.2000087576703e-09	1	1	9.2000087576703e-09	Esophagus_Mucosa	9.2000087576703e-09	Esophagus_Mucosa	1	1	1	5.74485445022583	5.74485445022583	5.74485445022583	NA	1	0
intron_6_30914344_30914805	6	30914344	30914805	1.02515868394801e-08	3	2	2.24378928542811e-09	Skin_Sun_Exposed_Lower_leg	0.159999983390071	Esophagus_Mucosa	1.92656803608906	1.23374305033674e-16	1.07343196391094	1.40507161617279	5.97909627190852	4.37634077943571	2.57585862154237	2	0
intron_6_30345573_30346432	6	30345573	30346432	1.11280193089058e-08	5	3	0.0027999996708187	Skin_Not_Sun_Exposed_Suprapubic	0.329571839186294	Esophagus_Mucosa	3.96403436763834	7.57958853653868e-17	0.211461250169756	-0.974976656815077	2.98888230323791	1.77195565931915	1.61469287534081	3	0
intron_6_31148728_31148892	6	31148728	31148892	1.13776334351409e-08	4	1	7.27208927657428e-12	Esophagus_Mucosa	7.75281739104112e-05	Kidney_Cortex	3.80251821536456	0.0154653130060706	3.80251821536456	-6.85220371944633	-3.95191532872892	-5.56829619523587	1.20028649067817	1	0
intron_6_31651776_31652247	6	31651776	31652247	1.26390150905908e-08	4	2	1.99999986577036e-09	Pancreas	0.0130000041927971	Esophagus_Mucosa	3.35373794000569	3.43024812041205e-18	0.646262059994306	2.4837691783905	5.99780702590942	3.89830770466309	1.72646262152219	2	0
intron_6_26370603_26373276	6	26370603	26373276	1.31379949878603e-08	4	3	2.48019897153943e-09	Pancreas	0.229999996267641	Skin_Not_Sun_Exposed_Suprapubic	2.78958060063463	0.0366429670016796	0.213892741932174	-5.96275517437097	-1.20035886764526	-3.0741745399856	2.29619469423927	3	0
intron_6_29890296_29890439	6	29890296	29890439	1.50000070162637e-08	2	1	1.50000070162636e-08	Kidney_Cortex	1.50000070162636e-08	Kidney_Cortex	2	3.35470445140523e-17	2	5.66156339645386	5.66156339645386	5.66156339645386	0	1	0
intron_6_31144788_31144885	6	31144788	31144885	1.76573192306945e-08	5	1	8.72844827825531e-13	Pancreas	6.07454768326915e-06	Esophagus_Mucosa	4.84333387665272	1.22580435090053e-16	4.84333387665272	4.52377787300448	7.14920094153172	5.54957587134348	0.964526674432131	1	0
intron_6_31893662_31896263	6	31893662	31896263	2.05119510238444e-08	5	2	0.0419999926873781	Esophagus_Mucosa	0.129937637940058	Skin_Not_Sun_Exposed_Suprapubic	4.57062272137962	6.89099279242434e-17	0.429377278620383	-2.03352022171021	1.54558246847302	-0.608126068923023	1.95183256720645	2	0
intron_6_30345929_30346432	6	30345929	30346432	2.1066368387985e-08	3	3	1.00000099977083e-06	Kidney_Cortex	0.0538262337812404	Pancreas	1.91339385468914	0.139954847212471	0.139954847212471	-2.59348446329257	4.89163827896118	0.123307159803099	4.14287054402851	3	0
intron_6_31403702_31410543	6	31403702	31410543	2.82951114844379e-08	5	4	5.50087429635389e-05	Kidney_Cortex	0.838300744897236	Skin_Not_Sun_Exposed_Suprapubic	3.05270410981788	0.0416227811702377	0.118630307188218	-4.03325835938573	2.13414969243113	-0.959888464254112	2.84479110911415	4	0
intron_6_30199153_30201035	6	30199153	30201035	2.87737273844222e-08	5	2	0.0065659376837483	Skin_Sun_Exposed_Lower_leg	0.694120607397811	Esophagus_Mucosa	4.70507186003446	1.17838371454593e-16	0.256062040944288	-0.393996875536399	2.71809301597839	1.03403659159469	1.52640098051863	2	0
intron_16_58040698_58041617	16	58040698	58041617	2.87912700745591e-08	3	2	9.83451042231766e-09	Skin_Not_Sun_Exposed_Suprapubic	1.40000051998192e-06	Kidney_Cortex	2.561079369942	0.0260749610496243	0.412845669008371	4.82500457763672	5.73355853460056	5.42556858316944	0.520160798242956	2	0
intron_6_31158722_31158897	6	31158722	31158897	2.9402486676746e-08	4	1	3.00175727888468e-08	Skin_Sun_Exposed_Lower_leg	4.5630897522433e-08	Skin_Not_Sun_Exposed_Suprapubic	3.93530389474449	1.20365905025657e-16	3.93530389474449	-5.54133418756979	-5.46754593652203	-5.50024847217948	0.0341591651633862	1	0
intron_6_31159035_31159143	6	31159035	31159143	3.22178226054259e-08	3	1	2.86531756468198e-08	Skin_Sun_Exposed_Lower_leg	6.19564869618311e-08	Skin_Not_Sun_Exposed_Suprapubic	2.94450418232522	0.0105136826049149	2.94450418232522	-5.54947314645552	-5.41306066780327	-5.47743938665165	0.068527664647464	1	0
intron_6_30924560_30925274	6	30924560	30925274	3.8709174305094e-08	5	2	9.89999597820254e-09	Esophagus_Mucosa	0.0910000093581485	Kidney_Cortex	4.42435659571464	1.08735479703084e-16	0.558331488873368	1.69014608860016	5.7324333190918	4.36880864724207	1.55022946455341	2	0
intron_6_31059799_31064009	6	31059799	31064009	3.89999748301337e-08	1	1	3.89999748301336e-08	Esophagus_Mucosa	3.89999748301336e-08	Esophagus_Mucosa	1	1	1	-5.49532127380371	-5.49532127380371	-5.49532127380371	NA	1	0
intron_6_30327696_30328909	6	30327696	30328909	3.96285185935967e-08	5	2	0.000339999895239265	Kidney_Cortex	0.00259999907118685	Pancreas	4.16378513482151	1.50675672851811e-17	0.836214865178489	-3.58274698257446	3.01145386695862	1.692613697052	2.94901627136857	2	0
intron_6_31112291_31120335	6	31112291	31120335	4.06088721396624e-08	2	2	2.79999771663709e-06	Skin_Not_Sun_Exposed_Suprapubic	0.0440990398008639	Skin_Sun_Exposed_Lower_leg	1.28227763462486	0.717722365375145	0.717722365375145	-4.68497085571289	2.01314820938802	-1.33591132316244	4.73628541212775	2	0
intron_6_30922241_30922706	6	30922241	30922706	4.22841092209628e-08	2	2	5.32864983073409e-08	Skin_Not_Sun_Exposed_Suprapubic	0.0930000105771158	Skin_Sun_Exposed_Lower_leg	1.61238129953191	0.387618700468088	0.387618700468088	1.67978060245514	5.43998018261028	3.55988039253271	2.65886262174251	2	0
intron_6_31892910_31893362	6	31892910	31893362	4.93281040105132e-08	3	2	1.90000180277248e-08	Kidney_Cortex	0.000449584316734056	Esophagus_Mucosa	2.71493780190799	2.45038076627962e-16	0.285062198092006	3.5091245489685	5.62086820602417	4.91695365367228	1.21921576886058	2	0
intron_6_31892910_31896263	6	31892910	31896263	5.43085536101564e-08	4	2	1.9000018027725e-08	Kidney_Cortex	0.0419999926873781	Esophagus_Mucosa	2.85527431082316	1.05503147361899e-16	1.14472568917684	-5.62086820602417	2.03352022171021	-2.11183997148353	3.14716436488373	2	0
intron_16_58041415_58041617	16	58041415	58041617	6.24398817304552e-08	1	1	6.24398817304552e-08	Pancreas	6.24398817304552e-08	Pancreas	1	1	1	-5.41166941512175	-5.41166941512175	-5.41166941512175	NA	1	0
intron_6_31166047_31186026	6	31166047	31186026	7.0000031343366e-08	1	1	7.00000313433661e-08	Kidney_Cortex	7.00000313433661e-08	Kidney_Cortex	1	1	1	-5.39117097854614	-5.39117097854614	-5.39117097854614	NA	1	0
intron_6_28360681_28361324	6	28360681	28361324	7.5000072250388e-08	2	1	7.50000722503875e-08	Skin_Not_Sun_Exposed_Suprapubic	7.50000722503875e-08	Skin_Not_Sun_Exposed_Suprapubic	2	3.35470445140523e-17	2	-5.37876129150391	-5.37876129150391	-5.37876129150391	0	1	0
intron_6_31639226_31640199	6	31639226	31640199	8.19998919618366e-08	2	1	8.19998919618363e-08	Pancreas	8.19998919618363e-08	Pancreas	2	3.35470445140523e-17	2	5.36267185211182	5.36267185211182	5.36267185211182	0	1	0
intron_6_32637540_32641310	6	32637540	32641310	1.44607196954808e-07	4	3	6.41216583750968e-09	Skin_Sun_Exposed_Lower_leg	8.67366408513283e-06	Kidney_Cortex	3.45378863100094	0.00701338749223534	0.162221768783389	-5.80563723649903	-4.44784361041494	-4.98324726403562	0.578550750502263	3	0
intron_1_13584341_13607173	1	13584341	13607173	1.49999852096358e-07	2	1	1.49999852096358e-07	Skin_Sun_Exposed_Lower_leg	1.49999852096358e-07	Skin_Not_Sun_Exposed_Suprapubic	2	2.8605059899596e-16	2	5.25255966186523	5.25255966186524	5.25255966186523	8.88178419700125e-16	1	0
intron_1_13584100_13607173	1	13584100	13607173	1.49999852096358e-07	3	1	1.49999852096358e-07	Esophagus_Mucosa	1.49999852096359e-07	Skin_Sun_Exposed_Lower_leg	3	1.3754296980068e-16	3	-5.25255966186523	5.25255966186523	1.75085322062174	6.06513346942493	1	0
intron_6_32062483_32064821	6	32062483	32064821	1.5948435382259e-07	3	2	7.3000060226702e-07	Skin_Sun_Exposed_Lower_leg	0.150000007200987	Esophagus_Mucosa	2.17353726002327	1.20590867724248e-17	0.826462739976727	-4.95320749282837	1.43953144550323	-2.53079808352533	3.46609583049915	2	0
intron_6_30922554_30922706	6	30922554	30922706	1.60431314125561e-07	5	1	9.2000087576703e-09	Skin_Sun_Exposed_Lower_leg	1.59722832842236e-05	Esophagus_Mucosa	4.91067434234202	8.60225926590893e-17	4.91067434234202	-5.74485445022583	-4.314834062715	-5.19069703794987	0.757853726522542	1	0
intron_6_31795250_31795546	6	31795250	31795546	1.69225280983506e-07	3	2	7.99999072886275e-08	Skin_Not_Sun_Exposed_Suprapubic	0.420000015398974	Pancreas	2.03493711898871	2.85142833473203e-17	0.965062881011287	0.806421220302582	5.36712884902954	2.3266570965449	2.63312577714069	2	0
intron_6_31615293_31615521	6	31615293	31615521	1.90000093128359e-07	1	1	1.90000093128359e-07	Skin_Not_Sun_Exposed_Suprapubic	1.90000093128359e-07	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	-5.20886421203613	-5.20886421203613	-5.20886421203613	NA	1	0
intron_6_31620858_31622690	6	31620858	31622690	1.9000009312836e-07	2	1	1.90000093128359e-07	Esophagus_Mucosa	1.90000093128359e-07	Esophagus_Mucosa	2	3.35470445140523e-17	2	-5.20886421203613	-5.20886421203613	-5.20886421203613	0	1	0
intron_6_31620858_31622727	6	31620858	31622727	1.9000009312836e-07	1	1	1.9000009312836e-07	Skin_Not_Sun_Exposed_Suprapubic	1.9000009312836e-07	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	5.20886421203613	5.20886421203613	5.20886421203613	NA	1	0
intron_6_31158722_31159143	6	31158722	31159143	1.98085695988438e-07	3	2	3.15842285171417e-08	Skin_Sun_Exposed_Lower_leg	1.28609708809337e-07	Skin_Not_Sun_Exposed_Suprapubic	2.89696885271824	0.000935311429121663	0.102095835852633	5.28081613000599	5.53242012436361	5.43853932937414	0.137415544760471	2	0
