gene	gene_name	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status	GeneID	chromosome	map_location	start_position	end_position
ENSG00000204469.12	PRRC2A	9.10949618304209e-08	3	3	3.00000073127886e-09	Skin_Not_Sun_Exposed_Suprapubic	0.072999998099997	Esophagus_Mucosa	1.92816553709572	0.152280461123283	0.152280461123283	1.7928307056427	5.93159818649292	4.31109770139058	2.21061927881382	3	0	7916	6	6p21.33	31620714	31637779
ENSG00000237441.9	RGL2	2.94360636240939e-07	4	2	4.89999458438857e-08	Pancreas	0.0796405454406266	Esophagus_Mucosa	2.94399734790712	9.06999977690262e-17	0.981524477576713	-4.44674415707713	5.45490169525146	-0.790054633870482	4.31818205783209	2	0	5863	6	6p21.32	33291653	33299364
ENSG00000158373.8	HIST1H2BD	3.32183710581718e-07	4	4	0.000120000031809092	Skin_Not_Sun_Exposed_Suprapubic	0.849999997064387	Pancreas	2.55177306876013	0.12932780064826	0.12932780064826	-0.189118430018425	3.84612607955933	1.11040360853076	1.84450189508169	4	0	NA	NA	NA	NA	NA
ENSG00000235109.7	ZSCAN31	4.33333663813898e-07	5	2	9.19999669965804e-08	Skin_Sun_Exposed_Lower_leg	0.000115295269491769	Kidney_Cortex	4.67453526585894	9.50926897535457e-17	0.264027624044725	-5.34185552597046	-3.85591983481352	-4.99721987380311	0.646223694125779	2	0	64288	6	6p22.1|6p22.3-p22.1	28324736	28359156
ENSG00000124508.16	BTN2A2	4.61048418076204e-07	5	4	3.0203544118494e-05	Kidney_Cortex	0.969359963189398	Skin_Not_Sun_Exposed_Suprapubic	3.729688286957	0.0235244892034062	0.174539126664268	-4.17192622235228	3.13837351239927	-0.38704018132363	2.59252436717604	4	0	10385	6	6p22.2	26382892	26394873
ENSG00000226979.8	LTA	5.56925100727189e-07	3	3	1.56376106601668e-07	Skin_Not_Sun_Exposed_Suprapubic	0.250000000737035	Skin_Sun_Exposed_Lower_leg	1.62029160608019	0.322179099080662	0.322179099080662	-5.24488939687747	1.15034937858582	-2.5758912227059	3.32612250391871	3	0	4049	6	6p21.33	31560549	31574323
ENSG00000180573.9	HIST1H2AC	5.90647691866379e-07	3	3	3.50000279747331e-08	Skin_Sun_Exposed_Lower_leg	0.329054659818781	Skin_Not_Sun_Exposed_Suprapubic	1.89720943400367	0.344233601029598	0.344233601029598	0.976019785156663	5.51438570022583	2.57898379470388	2.54572864907821	3	0	NA	NA	NA	NA	NA
ENSG00000241370.5	RPP21	6.43187535105065e-07	5	3	3.97407018079631e-05	Kidney_Cortex	0.0613390533413532	Esophagus_Mucosa	3.05028166877098	3.95599229140904e-64	0.378692645175111	1.87104348926965	4.10898201626142	2.98933448304896	0.791230996422096	3	0	79897	6	6p22.1	30345155	30346856
ENSG00000204257.14	HLA-DMA	6.45312321055796e-07	5	1	3.02385695602171e-07	Skin_Not_Sun_Exposed_Suprapubic	4.53690416551978e-06	Pancreas	4.90961197025379	0.000741674939502629	4.90961197025379	-5.12195398235151	-4.58513628055393	-4.93159289826639	0.232351384313598	1	0	3108	6	6p21.32	32948617	32953096
ENSG00000197279.3	ZNF165	6.79734839499375e-07	5	3	3.72364729021917e-06	Skin_Sun_Exposed_Lower_leg	0.268944053589145	Kidney_Cortex	3.0374043058079	2.31888605215131e-17	0.598095561237692	-1.90331077575684	4.62623947818866	0.0925518642316968	2.82688241134843	3	0	7718	6	6p22.1	28080281	28104243
ENSG00000197903.7	HIST1H2BK	7.27044005875901e-07	4	4	2.20000160679585e-08	Esophagus_Mucosa	0.680000000640971	Kidney_Cortex	2.17471663585454	0.0934821230595107	0.0934821230595107	-5.59548950195312	1.14581316770185	-2.43781871437327	3.31281959389299	4	0	NA	NA	NA	NA	NA
ENSG00000235863.3	B3GALT4	1.13287307361666e-06	5	4	4.94805493527765e-07	Kidney_Cortex	0.772953161743749	Pancreas	2.37780053349283	0.0635946707923111	0.410753335237609	-5.02831619244385	-0.288514200863697	-2.95627035664125	1.90417325815424	4	0	8705	6	6p21.32	33277122	33278824
ENSG00000112812.15	PRSS16	1.26968654527173e-06	4	2	2.39999875154623e-07	Esophagus_Mucosa	0.950000001576635	Pancreas	3.02828963820037	3.17033071806881e-17	0.968867372622116	-5.16534185409546	0.0627067759633064	-3.84217916594217	2.60331462329937	2	0	10279	6	6p22.1	27247700	27256619
ENSG00000204209.11	DAXX	1.73641329960753e-06	5	3	0.000183766000141444	Skin_Sun_Exposed_Lower_leg	0.90000000278565	Skin_Not_Sun_Exposed_Suprapubic	2.98791250816394	0.0267632571175343	0.935148231263734	-3.74034752021175	0.125661343336105	-2.71644077993533	1.62041123479193	3	0	1616	6	6p21.32	33318557	33322958
ENSG00000187987.9	ZSCAN23	1.77065602302825e-06	5	2	2.89999730243179e-07	Pancreas	5.99469208625925e-05	Esophagus_Mucosa	4.12253283781478	0.00416597784749382	0.734757011870765	-5.12983274459839	-4.01301965026631	-4.45956308784506	0.419021532516802	2	0	222696	6	6p22.1	28425515	28443553
ENSG00000236104.2	ZBTB22	2.13758741842257e-06	4	3	2.20000044545343e-07	Esophagus_Mucosa	0.226183796494912	Skin_Sun_Exposed_Lower_leg	2.95673546935293	0.0101878000891793	0.0988516547043749	1.21024786453274	5.18159198760986	3.22727873678214	1.6231468522976	3	0	9278	6	6p21.32	33314417	33317941
ENSG00000181315.10	ZNF322	3.46399868618217e-06	5	3	0.000399999869671255	Kidney_Cortex	0.730000003969759	Skin_Not_Sun_Exposed_Suprapubic	4.30918665795417	8.44850983560904e-17	0.192631668672125	-3.54008388519287	0.345125526189804	-2.69047222150383	1.70420887835607	3	0	79692	6	6p22.2	26634382	26659745
ENSG00000204389.9	HSPA1A	3.63478669770249e-06	2	2	6.15377205541731e-06	Esophagus_Mucosa	0.0589999957159203	Skin_Sun_Exposed_Lower_leg	1.0565140290933	0.943485970906699	0.943485970906699	1.88819336891174	4.52103600090864	3.20461468491019	1.86170087888204	2	0	3303	6	6p21.33	31815542	31817941
ENSG00000203747.10	FCGR3A	4.98580822078595e-06	4	4	3.20000128493932e-06	Pancreas	0.00689999815067572	Kidney_Cortex	1.69348669057706	0.465329820314537	0.465329820314537	-3.21597981452942	4.65754652023315	0.310915391451112	3.97302273337997	4	0	2214	1	1q23.3	161541758	161550736
ENSG00000135423.12	GLS2	5.49999398414509e-06	1	1	5.49999398414509e-06	Esophagus_Mucosa	5.49999398414509e-06	Esophagus_Mucosa	1	1	1	-4.54475212097168	-4.54475212097168	-4.54475212097168	NA	1	0	27165	12	12q13.3	56470951	56488160
ENSG00000162191.13	UBXN1	7.10000487596599e-06	1	1	7.10000487596599e-06	Kidney_Cortex	7.10000487596599e-06	Kidney_Cortex	1	1	1	4.49066829681396	4.49066829681396	4.49066829681396	NA	1	0	51035	11	11q12.3	62676499	62679115
ENSG00000213676.10	ATF6B	7.33547422952457e-06	4	1	1.7000013291293e-06	Esophagus_Mucosa	7.67043168528078e-05	Skin_Sun_Exposed_Lower_leg	3.91742023189841	0.0031628058808824	3.91742023189841	3.95447055575571	4.78616285324097	4.43892631947329	0.350588743667094	1	0	1388	6	6p21.32	32115263	32128245
ENSG00000169682.17	SPNS1	8.71009698418589e-06	3	2	0.000199999947339753	Pancreas	0.379999992484432	Esophagus_Mucosa	2.3508345887056	9.35988684467044e-17	0.649165411294398	-0.877896308898926	3.71901655197144	0.654407978057861	2.65402887766476	2	0	83985	16	16p11.2	28973998	28984768
ENSG00000204304.11	PBX2	1.17101125385298e-05	2	2	1.8999999155705e-06	Pancreas	0.137977391787225	Esophagus_Mucosa	1.33678790800409	0.663212091995915	0.663212091995915	1.48336526143878	4.76377964019775	3.12357245081827	2.31960325232233	2	0	5089	6	6p21.32	32184732	32190201
ENSG00000204463.12	BAG6	1.24345834287936e-05	3	3	2.19999804124308e-05	Esophagus_Mucosa	0.760000007525314	Skin_Sun_Exposed_Lower_leg	1.35886512374777	0.674947064757234	0.674947064757234	-1.43953144550323	4.24356174468994	0.83284984032313	3.00769587889717	3	0	7917	6	6p21.33	31639027	31660899
ENSG00000242574.8	HLA-DMB	1.43231016721297e-05	3	2	2.00008566044219e-06	Esophagus_Mucosa	0.700000008572275	Kidney_Cortex	2.00744646569735	0.000973092073754216	0.991580442228897	-4.75341565351565	0.385320454835892	-3.01906892359083	2.94846299513499	2	0	3109	6	6p21.32	32934635	32941027
ENSG00000204520.12	MICA	1.81126786755753e-05	5	4	0.0010418045935507	Skin_Not_Sun_Exposed_Suprapubic	0.773034770250466	Skin_Sun_Exposed_Lower_leg	3.91299318949708	0.112036301502854	0.210305208238963	-3.27898693405307	1.71688604354858	-1.37922237725854	2.12147110641103	4	0	100507436	6	6p21.33	31400710	31415314
ENSG00000166226.12	CCT2	1.9204437721148e-05	5	3	2.49999766288809e-05	Pancreas	0.109999993610868	Kidney_Cortex	3.24324513505843	0.00367521766297231	0.371244516010811	-4.21479988098145	3.84625138720685	0.959649004986085	3.65610438002581	3	0	10576	12	12q15	69585458	69601569
ENSG00000149499.11	EML3	2.33089216984546e-05	5	1	9.48852774692286e-06	Kidney_Cortex	9.01721912712495e-05	Esophagus_Mucosa	4.73698331435239	0.00771348723736299	4.73698331435239	3.91561996986688	4.42851237049918	4.11810864640226	0.199314439497283	1	0	256364	11	11q12.3	62602217	62612774
ENSG00000255552.7	LY6G6E	2.40000008377971e-05	1	1	2.40000008377971e-05	Esophagus_Mucosa	2.40000008377971e-05	Esophagus_Mucosa	1	1	1	4.22400379180908	4.22400379180908	4.22400379180908	NA	1	0	79136	6	6p21.33	31711975	31714064
ENSG00000149489.8	ROM1	2.40893978137366e-05	5	3	4.49760759126548e-05	Skin_Not_Sun_Exposed_Suprapubic	0.0633674728518267	Esophagus_Mucosa	4.32383414699026	8.55074002308371e-05	0.244510330915042	-4.08030794984115	-1.85660429210638	-3.27609751906989	0.959346898801655	3	0	6094	11	11q12.3	62613256	62615115
ENSG00000272217.1	XXbac-BPG157A10.21	2.56862389473612e-05	3	3	7.37208846414282e-06	Skin_Not_Sun_Exposed_Suprapubic	0.85999999809653	Esophagus_Mucosa	1.52548281190108	0.565360660723984	0.565360660723984	0.176374167203903	4.48265261434105	1.65483585325409	2.44981179990731	3	0	NA	NA	NA	NA	NA
ENSG00000163617.10	CCDC191	2.64106672551371e-05	4	3	0.000230000070848333	Esophagus_Mucosa	0.481076509383329	Pancreas	2.5130150511616	0.0368884273765443	0.560855790105389	-0.9485423338477	3.68355894088745	1.25129718226718	2.41873838874338	3	0	57577	3	3q13.31	113964136	114056612
ENSG00000223501.8	VPS52	2.80921890335182e-05	5	2	5.49413347073422e-06	Pancreas	0.519999993383419	Esophagus_Mucosa	3.75194617774495	2.26866193716565e-17	1.20487888327477	-4.54497668693113	-0.643345415592194	-3.5019277407705	1.6301411817645	2	0	6293	6	6p21.32	33250271	33271964
ENSG00000204424.9	LY6G6F	3.28647090739498e-05	2	2	5.94629122834757e-06	Esophagus_Mucosa	7.3000035841766e-05	Skin_Not_Sun_Exposed_Suprapubic	1.82962459569188	0.170375404308118	0.170375404308118	3.96628999710083	4.52829008668728	4.24729004189405	0.397394074374023	2	0	259215	6	6p21.33	31706865	31710678
ENSG00000111801.15	BTN3A3	5.17617224219232e-05	5	3	0.0617863646717948	Skin_Sun_Exposed_Lower_leg	0.100000007226205	Esophagus_Mucosa	3.672603256962	4.56842784768945e-17	0.192822864248434	-1.67017601722785	1.86782573808519	-0.947382210979898	1.57378728426976	3	0	10384	6	6p22.2	26440503	26453414
ENSG00000204599.14	TRIM39	5.259945080422e-05	4	2	0.000629999959652634	Kidney_Cortex	0.0250000065731145	Esophagus_Mucosa	3.03855411578005	1.4397266935047e-48	0.961445884219949	-3.41835880279541	2.2414026260376	0.826462268829346	2.8298807144165	2	0	56658	6	6p22.1	30326468	30343728
ENSG00000168958.19	MFF	5.40769141924478e-05	4	2	3.59999735141506e-05	Esophagus_Mucosa	0.0114120812908306	Pancreas	2.88596657517353	1.45116693716884e-16	1.07451395131906	2.52982074744982	4.13175773620605	3.68563187168386	0.775332075884742	2	0	56947	2	2q36.3	227325232	227357835
ENSG00000231500.6	RPS18	5.7801697852753e-05	5	2	9.60000764511752e-06	Kidney_Cortex	0.730000003969759	Skin_Sun_Exposed_Lower_leg	4.09474443681672	4.63574163522805e-17	0.905255563183282	0.345125526189804	4.42599201202392	1.80959068826956	1.53845454587973	2	0	6222	6	6p21.32	33272074	33276510
ENSG00000244355.7	LY6G6D	5.7819535986662e-05	3	2	2.0000011030805e-05	Esophagus_Mucosa	0.00075000009000426	Skin_Not_Sun_Exposed_Suprapubic	2.87425157599506	9.86264013034863e-19	0.125748424004941	3.37061715126038	4.26489067077637	3.66870832443237	0.516309057221711	2	0	58530	6	6p21.33	31715347	31717918
ENSG00000070366.13	SMG6	6.19312061747924e-05	5	4	0.000325561580041979	Kidney_Cortex	0.649999990437004	Pancreas	2.89877941874851	0.0447572517939563	0.48031040789457	0.453762203454971	3.59406258603113	1.78157324438772	1.30037038233757	4	0	23293	17	17p13.3	2059838	2303835
ENSG00000204435.13	CSNK2B	6.37877277751907e-05	4	4	0.0269999998869182	Skin_Not_Sun_Exposed_Suprapubic	0.181610946581467	Esophagus_Mucosa	1.58306564723338	0.415016996857071	0.415016996857071	-2.21151781082153	1.33581133667948	-1.16881163323445	1.67847597400865	4	0	1460	6	6p21.33	31666079	31670066
ENSG00000079974.17	RABL2B	7.30000358417661e-05	2	1	7.3000035841766e-05	Esophagus_Mucosa	7.3000035841766e-05	Esophagus_Mucosa	2	3.35470445140523e-17	2	3.96628999710083	3.96628999710083	3.96628999710083	0	1	0	11158	22	22q13.33	50767499	50783704
ENSG00000149480.6	MTA2	7.51954998936288e-05	5	2	5.55575944944104e-06	Skin_Not_Sun_Exposed_Suprapubic	0.000129999952246078	Pancreas	4.62756818233769	0.0012010045106176	0.2362277201098	3.82645869255066	4.54262666041243	4.15716480405552	0.313172528874788	2	0	9219	11	11q12.3	62593213	62601864
ENSG00000204472.12	AIF1	7.54020325456751e-05	4	4	8.76352370364991e-05	Skin_Sun_Exposed_Lower_leg	0.979999999464697	Skin_Not_Sun_Exposed_Suprapubic	1.79000790616617	0.348711299400609	0.348711299400609	-0.0250689089298248	3.92249905545781	1.73731592913287	1.76200072728132	4	0	199	6	6p21.33	31615211	31617014
ENSG00000254772.9	EEF1G	7.56680459577445e-05	3	2	1.59999858171783e-05	Skin_Not_Sun_Exposed_Suprapubic	2.90000169578597e-05	Esophagus_Mucosa	2.87860982754077	0.00314171729077902	0.118248455168455	-4.31445121765137	-4.18118000030518	-4.2535072962443	0.067360895592598	2	0	1937	11	11q12.3	62559595	62573890
ENSG00000106066.14	CPVL	9.38410477537635e-05	4	4	2.80426190616693e-06	Pancreas	0.370000008467644	Skin_Sun_Exposed_Lower_leg	2.41462760446936	0.165500921952323	0.165500921952323	-4.68465915796929	0.896473348140716	-2.3551277253438	2.3864499700491	4	0	54504	7	7p14.3	28994635	29195450
ENSG00000132164.9	SLC6A11	9.7048126953572e-05	4	2	4.70000182352205e-05	Pancreas	0.159712083797149	Esophagus_Mucosa	3.43196623075434	0.00271441509993933	0.521926041178146	1.40604055070752	4.07006502151489	2.11652358653211	1.30312989204814	2	0	6538	3	3p25.3	10816199	10940713
ENSG00000124942.13	AHNAK	9.83466491391633e-05	4	2	2.09999889693866e-05	Esophagus_Mucosa	0.0750000081955498	Skin_Sun_Exposed_Lower_leg	3.1142349630577	1.39193422399192e-17	0.885765036942303	1.78046429157257	4.25398445129395	3.6356044113636	1.23676007986069	2	0	79026	11	11q12.3	62433543	62546805
ENSG00000149016.15	TUT1	0.000100000010961145	1	1	0.000100000010961145	Skin_Not_Sun_Exposed_Suprapubic	0.000100000010961145	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	-3.8905918598175	-3.8905918598175	-3.8905918598175	NA	1	0	64852	11	11q12.3	62575051	62591522
ENSG00000278615.4	C11orf98	0.000107777369255389	4	3	5.77416106384692e-06	Esophagus_Mucosa	0.619999995000488	Pancreas	2.14853762354115	1.62588397641635e-17	0.375500005514714	-4.53449448502261	-0.49585035443306	-2.19745287933995	2.03218849698483	3	0	102288414	11	11q12.3	62662816	62665215
ENSG00000072694.20	FCGR2B	0.000119127062357441	2	2	5.29999690592183e-05	Esophagus_Mucosa	0.90000000278565	Kidney_Cortex	1.28143429028904	0.718565709710962	0.718565709710962	-4.04198789596558	0.125661343336105	-1.95816327631474	2.94697303871718	2	0	2213	1	1q23.3	161647242	161678653
ENSG00000100299.17	ARSA	0.000120790627973875	5	3	9.0395913497791e-06	Pancreas	0.00142324456406644	Skin_Not_Sun_Exposed_Suprapubic	4.47763651367188	0.00144570032951962	0.15217384240846	3.18989507566971	4.43895690290933	3.97768478380951	0.471849323083452	3	0	410	22	22q13.33	50622753	50628151
ENSG00000166181.12	API5	0.000184416070543471	4	2	3.8000013088338e-05	Esophagus_Mucosa	0.749999997076816	Kidney_Cortex	3.06484319288082	5.03541170057531e-17	0.934701104771951	-4.1193151473999	0.318639367818832	-3.00123057953151	2.21330598262891	2	0	8539	11	11p12	43311969	43344529
ENSG00000167601.11	AXL	0.000184832219654627	5	4	0.00151846321547281	Skin_Sun_Exposed_Lower_leg	0.629999996124455	Kidney_Cortex	2.17516467929961	3.16261287860989e-17	0.135114195274195	-3.1711316264552	-0.481726855039597	-1.48373538678026	1.18574131359429	4	0	558	19	19q13.2	41219222	41261765
ENSG00000270001.1	RP11-218C14.8	0.000192645613721054	5	1	0.000149999964385476	Esophagus_Mucosa	0.000230000070848333	Kidney_Cortex	4.99485634415229	8.84356875495713e-20	4.99485634415229	3.68355894088745	3.79106950759888	3.72656316757202	0.0588859625580114	1	0	NA	NA	NA	NA	NA
ENSG00000251417.2	RP11-1348G14.4	0.000212501816523023	5	2	4.9000021425437e-05	Skin_Sun_Exposed_Lower_leg	0.0100000010424628	Esophagus_Mucosa	4.24118504791563	1.60650356571893e-16	0.744884522704008	-4.0603461265564	-2.57582926750183	-3.10871896477882	0.73759267259646	2	0	NA	NA	NA	NA	NA
ENSG00000140830.8	TXNL4B	0.000217509161219314	5	3	0.00132033763579575	Pancreas	0.666045868050818	Kidney_Cortex	4.05372279499827	0.0388900216554773	0.169784389952386	-1.08031928539276	3.21152221117744	1.00974202151132	1.6339999958396	3	0	54957	16	16q22.2	72044260	72094377
ENSG00000196296.13	ATP2A1	0.000220435527922533	3	2	0.00880000253558821	Skin_Sun_Exposed_Lower_leg	0.33999998647729	Skin_Not_Sun_Exposed_Suprapubic	2.49184660162822	1.2994519908862e-16	0.508153398371775	-0.954165279865265	2.61972761154175	1.4137971997261	2.05083312210349	2	0	487	16	16p11.2	28878487	28904465
ENSG00000119772.16	DNMT3A	0.000225847443711171	4	2	0.00017000001919999	Pancreas	0.0279450216009042	Esophagus_Mucosa	3.03613910780642	1.96945280587334e-65	0.963860892193581	-2.19805731806496	3.75987243652344	2.27038999787634	2.9789648772942	2	0	1788	2	2p23.3	25227873	25342589
ENSG00000140319.10	SRP14	0.000226471623052031	5	3	0.000709999784251012	Pancreas	0.6987161078894	Skin_Not_Sun_Exposed_Suprapubic	4.32390373145403	0.0242120218996204	0.25661266571563	-3.38568830490112	-0.387054166587234	-1.57765200295043	1.11690152672024	3	0	6727	15	15q15.1	40035689	40039201
ENSG00000204531.17	POU5F1	0.000251277917583803	5	4	0.00224339987679426	Skin_Sun_Exposed_Lower_leg	0.886739665878325	Skin_Not_Sun_Exposed_Suprapubic	3.55454737149076	0.0158936979778385	0.161930978107914	-3.05596159708128	2.07160850432536	-0.0475297435125094	2.13055385622243	4	0	5460	6	6p21.33	31164336	31170681
ENSG00000132185.16	FCRLA	0.000264671248726845	3	1	0.000289999930575204	Skin_Sun_Exposed_Lower_leg	0.000320000047861502	Esophagus_Mucosa	2.93327004802624	1.07563658225138e-17	2.93327004802624	-3.59854698181152	3.62407279014587	1.20802426338196	4.16263236943444	1	0	84824	1	1q23.3	161707021	161714351
ENSG00000178404.9	CEP295NL	0.000267204048634351	4	2	1.25214456558007e-05	Pancreas	0.259999981650469	Esophagus_Mucosa	3.04007387446657	0.00456336332876346	0.915508789650316	-4.36830515697904	-1.12639117240906	-3.06047381866518	1.40521480926284	2	0	100653515	17	17q25.3	78890578	78903200
ENSG00000100253.12	MIOX	0.00027737308400925	3	2	0.000367445366007091	Esophagus_Mucosa	0.0400000062534686	Kidney_Cortex	1.99980303493156	0.00120208734029415	0.998994877728147	-2.05374884605408	3.56242466737218	1.67056815084281	3.22548985307801	2	0	55586	22	22q13.33	50483987	50490647
ENSG00000152804.10	HHEX	0.000278254440418164	5	2	0.000189999949371297	Skin_Not_Sun_Exposed_Suprapubic	0.0419999926873781	Pancreas	4.02335959224281	8.04261139242931e-18	0.976640407757188	2.03352022171021	3.73195433616638	2.38330044746399	0.753967174252343	2	0	3087	10	10q23.33	92689954	92695646
ENSG00000184110.14	EIF3C	0.000291224546903909	4	2	0.00085000026237069	Pancreas	0.470000004017645	Skin_Not_Sun_Exposed_Suprapubic	3.17898862881581	0.00152296017577188	0.737701103925831	-0.722479045391083	3.33597755432129	2.20665178605291	1.96205424562063	2	0	8663	16	16p11.2	28688557	28735729
ENSG00000171469.10	ZNF561	0.000314802235325304	5	1	0.000201803941225021	Esophagus_Mucosa	0.000549821885530686	Pancreas	4.88445817112926	6.14677168425534e-17	4.88445817112926	-3.71674750536853	-3.45523082767389	-3.56168245628607	0.139596697472684	1	0	93134	19	19p13.2	9607325	9621248
ENSG00000198300.12	PEG3	0.000321179497930048	4	2	8.20000320552768e-05	Kidney_Cortex	0.076000005678496	Skin_Sun_Exposed_Lower_leg	2.70431283134088	2.37391064095634e-16	1.25848257954784	1.77438187599182	3.93847823143005	3.01506346464157	1.09728388891238	2	0	5178	19	19q13.43	56810081	56840725
ENSG00000103145.10	HCFC1R1	0.000328158226816317	5	3	3.42707996919346e-05	Skin_Not_Sun_Exposed_Suprapubic	0.00190000055491001	Pancreas	4.4181513405266	4.42040522308649e-18	0.222068467113854	-4.14305614817672	-3.10543394088745	-3.45100202115893	0.424009018874611	3	0	54985	16	16p13.3	3022619	3024285
ENSG00000177548.12	RABEP2	0.000339999895239265	1	1	0.000339999895239265	Skin_Not_Sun_Exposed_Suprapubic	0.000339999895239265	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	-3.58274698257446	-3.58274698257446	-3.58274698257446	NA	1	0	79874	16	16p11.2	28904420	28925237
ENSG00000204574.12	ABCF1	0.000345677142381435	5	3	0.100818775152656	Skin_Not_Sun_Exposed_Suprapubic	0.662372097424274	Skin_Sun_Exposed_Lower_leg	4.54521237828927	0.00506727033312586	0.181944664313385	-1.64089710948576	0.55318020756636	-0.50638378342598	1.0133691428143	3	0	23	6	6p21.33	30571441	30591521
