gene	gene_name	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model	GeneID	chromosome.x	start_position	end_position
ENSG00000204351.11	SKIV2L	2.81457018171211	0.0472447355360489	0.00488425114813745	0.209750741591816	2	2	2	6499	6	31959156	31969851
ENSG00000186073.11	C15orf41	2.81423472967792	0.300600686212246	0.00488935123242489	0.00580864561931015	2	2	2	NA	NA	NA	NA
ENSG00000188613.6	NANOS1	-2.81353545188904	-0.246193629454094	0.00489999827550471	0.00888784229024572	1	1	1	340719	10	119029713	119033729
ENSG00000264522.5	OTUD7B	2.81238343068056	0.775524702376567	0.00491758442921986	0.000797530150164912	2	2	2	56957	1	149937811	150010775
ENSG00000253361.1	RP11-675F6.3	2.80478127619817	0.206888937353325	0.00503507343797427	0.0133817970395859	2	2	2	NA	NA	NA	NA
ENSG00000049656.13	CLPTM1L	-2.80064868927002	-0.688209060611865	0.00510000064516491	0.00118876549823822	1	1	1	81037	5	1317751	1345098
ENSG00000156642.16	NPTN	-2.79437589645386	-1.34322714909684	0.00519999955496799	0.000552340257256097	1	1	1	27020	15	73560013	73633388
ENSG00000143434.15	SEMA6C	-2.77642017578054	-0.056430352218593	0.00549611291928814	0.174741625385411	3	4	4	10500	1	151131706	151148407
ENSG00000103037.11	SETD6	-2.7710756317394	-0.414456049371643	0.0055871447661945	0.00260753136311317	2	2	2	79918	16	58515478	58523841
ENSG00000123064.12	DDX54	-2.77032732963562	-0.894029568323232	0.00559999834442497	0.00059193845305999	1	1	1	79039	12	113157172	113185477
ENSG00000204427.11	ABHD16A	2.76958672409413	0.173398340236615	0.00561274598224462	0.0166866637014614	2	2	2	7920	6	31686954	31703323
ENSG00000119820.10	YIPF4	-2.76502734372751	-0.620930300404567	0.00569180244479868	0.000411748329340352	2	2	2	84272	2	32277903	32316593
ENSG00000147604.13	RPL7	2.76455783843994	0.961801504094231	0.00570000010877892	0.000403264137409161	1	1	1	6129	8	73290241	73294465
ENSG00000025293.16	PHF20	2.7592642442869	0.511401900107886	0.00579316703634294	0.00265718812223806	2	2	2	51230	20	35772002	35950371
ENSG00000213694.3	S1PR3	-2.75887894630432	-0.261830389957877	0.00580000156610927	0.0078525582534246	1	1	1	1903	9	88990862	88996141
ENSG00000148399.12	DPH7	2.75887894630432	0.598942290984453	0.00580000156610927	0.00151576645741122	1	1	1	92715	9	137554443	137578924
ENSG00000178531.5	CTXN1	2.7568348030049	1.27675401716222	0.00583638292711198	0.000388892070760157	2	2	2	404217	19	7924490	7926134
ENSG00000182704.7	TSKU	-2.75328779220581	-0.106623439902103	0.00590000059474296	0.0424054935819371	1	1	1	25987	11	76782279	76798143
ENSG00000146109.4	ABT1	2.74990854200353	0.193155914864845	0.00596119003731378	0.0136077971992093	2	2	2	29777	6	26596952	26600738
ENSG00000101019.21	UQCC1	2.74778127670288	0.136594300177334	0.00600000198980502	0.026174847036623	1	1	1	55245	20	35302577	35412046
ENSG00000170604.4	IRF2BP1	-2.74235701560974	-0.520049904099865	0.00610000010281099	0.0020401607770525	1	1	1	26145	19	45883607	45886140
ENSG00000121064.12	SCPEP1	-2.74235701560974	-0.176276614636998	0.00610000010281099	0.0153614071087687	1	1	1	59342	17	56978128	57006767
ENSG00000142606.15	MMEL1	2.74235701560974	2.03916526347923	0.00610000010281099	0.000112690463693525	1	1	1	79258	1	2590638	2633041
ENSG00000276293.4	PIP4K2B	2.74203038528663	0.0839586912557714	0.00610606928916325	0.0619401079039335	2	2	2	8396	17	38765690	38799575
ENSG00000131153.8	GINS2	-2.73701214790344	-0.419422718660253	0.00620000035019757	0.0034292574794905	1	1	1	51659	16	85676197	85688953
ENSG00000233493.3	TMEM238	2.73701214790344	39.9022090239543	0.00620000035019758	2.28345355561394e-07	1	1	1	388564	19	55379243	55384291
ENSG00000100065.14	CARD10	2.73251083744177	0.121527159436987	0.00628536036268486	0.029893417438984	2	2	2	29775	22	37490361	37519414
ENSG00000137337.14	MDC1	-2.73124751898591	-0.215767620364188	0.00630950649918335	0.0115521809393083	2	2	2	9656	6	30699806	30717987
ENSG00000228639.6	LINC02095	-2.73102337678908	-0.042314630919581	0.00631379929789791	0.268914308339086	2	2	2	NA	NA	NA	NA
ENSG00000180739.13	S1PR5	2.7304728740454	0.262811704261229	0.00632435375248755	0.00780928790060392	2	2	2	53637	19	10512741	10517964
ENSG00000159164.9	SV2A	2.72655129432678	0.145850282011498	0.00640000043009509	0.0227020538223971	1	1	1	9900	1	149903317	149917843
ENSG00000182952.4	HMGN4	2.72629885184287	0.0880364802083554	0.00640489778508379	0.0654774552187907	2	2	2	10473	6	26538346	26546932
ENSG00000139405.15	RITA1	2.7252611846613	0.0798683072706557	0.00642506384441002	0.0704320928258048	2	2	2	84934	12	113185559	113192367
ENSG00000178982.9	EIF3K	-2.72143077850342	-0.464169287212574	0.00649999966527063	0.0026566825919496	1	1	1	27335	19	38619187	38636953
ENSG00000258315.5	C17orf49	2.72143077850342	0.374524464548476	0.00649999966527063	0.00297784586045584	1	1	1	124944	17	7014781	7017519
ENSG00000187796.13	CARD9	2.71762575985452	0.0570540068211009	0.00657521624439152	0.171971338809459	2	2	2	64170	9	136363955	136373668
ENSG00000143368.9	SF3B4	2.71638059616089	8.94819414205388	0.00659999974679334	5.79265003732042e-06	1	1	1	10262	1	149923316	149927802
ENSG00000163605.14	PPP4R2	2.71638059616089	0.411778227731221	0.00659999974679334	0.00303424224302814	1	1	1	151987	3	72996742	73069197
ENSG00000163683.11	SMIM14	2.71638059616089	0.329804796050886	0.00659999974679334	0.00386717346440341	1	1	1	201895	4	39546335	39638864
ENSG00000139344.7	AMDHD1	-2.7150200279642	-0.0239063701657101	0.00662717624952413	0.856553186128316	3	3	3	144193	12	95943330	95968719
ENSG00000168807.16	SNTB2	2.70163249969482	0.14699383497197	0.00689999815067572	0.0234836661410579	1	1	1	6645	16	69187163	69309051
ENSG00000150656.14	CNDP1	-2.69880121496234	-0.23891931911359	0.0069589729998034	0.00820945269528011	2	2	2	84735	18	74534499	74587211
ENSG00000148826.8	NKX6-2	2.69684433937073	9.19038759876349	0.0069999983500773	5.89482141511973e-06	1	1	1	84504	10	132782228	132786146
ENSG00000125611.15	CHCHD5	-2.69581277222996	-0.155756691300996	0.0070217121827055	0.0196498135958196	2	2	2	84269	2	112584446	112589039
ENSG00000196724.12	ZNF418	2.69390692350585	0.132178079102459	0.00706198825319045	0.028450283833225	2	2	2	147686	19	57921881	57935402
ENSG00000172216.5	CEBPB	-2.69211721420288	-15.8848632967076	0.00709999869723974	1.81606434271023e-06	1	1	1	1051	20	50190582	50192689
ENSG00000271503.5	CCL5	-2.68744945526123	-5.38439010575705	0.00719999982516551	2.17991157897857e-05	1	1	1	6352	17	35871490	35880359
ENSG00000111057.10	KRT18	2.68744945526123	0.595815018221997	0.00719999982516551	0.00153845190006545	1	2	2	3875	12	52948854	52952905
ENSG00000138399.17	FASTKD1	2.68719673165117	0.0720209527755584	0.00720545002568628	0.0991590957524909	3	3	3	79675	2	169527879	169573915
ENSG00000136247.14	ZDHHC4	2.68595023140952	0.155200831808441	0.00723238607764665	0.0264037270732366	2	2	2	55146	7	6577412	6589373
ENSG00000055211.12	GINM1	2.6828396320343	0.217656155716209	0.00729999863911869	0.00937297130411657	1	1	1	116254	6	149566374	149591747
ENSG00000144063.3	MALL	2.6828396320343	0.164997903165819	0.00729999863911869	0.0159341925911546	1	1	1	7851	2	110083869	110118138
ENSG00000175155.8	YPEL2	-2.68055825477723	-1.87007569692724	0.00734994701442772	9.37269906724286e-05	2	2	2	388403	17	59331654	59401731
ENSG00000155792.9	DEPTOR	-2.67938273576387	-0.0469738603607482	0.00737580328425621	0.234410529637594	2	2	2	64798	8	119873721	120050917
ENSG00000269903.1	RP11-571M6.18	2.67378735542297	1.70328470465201	0.00749999910660866	0.000162331448954523	1	1	1	NA	NA	NA	NA
ENSG00000157884.10	CIB4	2.67378735542297	0.0607842799773352	0.00749999910660866	0.132152010031089	1	1	1	130106	2	26581204	26641797
ENSG00000146955.10	RAB19	2.67378735542297	0.183303731424671	0.00749999910660867	0.0135792772261653	1	1	1	401409	7	140403739	140427973
ENSG00000141552.17	ANAPC11	-2.66934204101562	-0.724984780960034	0.00760000114907432	0.00116804128710122	1	1	1	51529	17	81890789	81900532
ENSG00000101246.19	ARFRP1	2.66060662269592	0.169716552825818	0.0078000026888567	0.0146676072759814	1	1	1	10139	20	63698646	63707975
ENSG00000181634.7	TNFSF15	2.65631413459778	0.230872776016908	0.00789999860365174	0.00916332632080865	1	1	1	9966	9	114784634	114806038
ENSG00000130270.16	ATP8B3	2.65545776698119	0.0459278446038262	0.00792008501397581	0.223851938697685	4	4	4	148229	19	1782067	1812275
ENSG00000105376.4	ICAM5	-2.65206980705261	-0.146001687386463	0.00800000002013013	0.0187671105117974	1	1	1	7087	19	10289350	10296777
ENSG00000234584.1	AC019186.1	-2.65206980705261	-3.82852965178589	0.00800000002013014	2.3701874650416e-05	1	1	1	NA	NA	NA	NA
ENSG00000118263.14	KLF7	2.65036076211353	0.602975310041563	0.00804058622051356	0.00141869422224798	2	2	2	8609	2	207074136	207173850
ENSG00000171222.10	SCAND1	2.64726806718136	0.374741320665957	0.00811450007448188	0.00422789584754217	2	2	2	51282	20	35953623	35959471
ENSG00000073584.18	SMARCE1	2.64636144781904	0.124200118333143	0.00813628280261124	0.0356041139027896	2	2	2	6605	17	40624961	40647817
ENSG00000134452.19	FBXO18	2.63961601257324	0.14369230469539	0.00830000098933197	0.0255597480165997	1	1	1	NA	NA	NA	NA
ENSG00000270019.1	RP11-141B14.1	-2.6374797376716	-0.473179252865727	0.00835246152720766	0.00210937380825018	2	2	2	NA	NA	NA	NA
ENSG00000227057.9	WDR46	2.63249315267295	0.135400923009841	0.00847607315384904	0.0211721838423328	2	2	2	9277	6	33278206	33289238
ENSG00000101670.11	LIPG	-2.63048003415774	-0.217149505362363	0.00852643778173226	0.0104762740099555	2	2	2	9388	18	49560698	49599184
ENSG00000188735.12	TMEM120B	2.6272040535573	1.36527450003878	0.00860896916035256	0.000248874720739883	2	2	2	144404	12	121712751	121782067
ENSG00000123737.12	EXOSC9	-2.62362313270569	-13.5225313456052	0.00869999913060798	2.39222309077012e-06	1	1	1	5393	4	121801322	121817020
ENSG00000089050.15	RBBP9	-2.62348648532174	-0.0918533376253715	0.00870348979644402	0.058985001477005	4	4	4	10741	20	18486539	18497249
ENSG00000205307.11	SAP25	2.62258613680717	0.112662643766582	0.00872652056368609	0.0407545530950662	2	2	2	100316904	7	100572227	100573899
ENSG00000089737.16	DDX24	-2.61687528250372	-0.557317043740156	0.00887387576768497	0.00368268298992978	2	2	2	57062	14	94048286	94081201
ENSG00000119979.16	FAM45A	-2.61205410957336	-0.611433822969525	0.00900000083336817	0.00116508295157098	1	1	1	NA	NA	NA	NA
ENSG00000204385.10	SLC44A4	2.60681789665532	0.0639089496619105	0.00913879485107925	0.0965753052982495	2	2	2	80736	6	31863191	31878996
ENSG00000162409.10	PRKAA2	2.60596494541964	0.218047938804806	0.00916158373981406	0.00894436101929003	2	2	2	5563	1	56645313	56715334
ENSG00000204314.10	PRRT1	2.60551441476109	0.0956030198112835	0.00917364134004122	0.0440983484155094	2	2	2	80863	6	32148327	32153625
ENSG00000086730.16	LAT2	-2.60453128814697	-0.323753287504784	0.00920000205330173	0.00461852125273743	1	1	1	7462	7	74210005	74229833
ENSG00000089351.14	GRAMD1A	-2.60389244142448	-0.170514153610599	0.00921716775974398	0.0154269841022172	3	3	3	57655	19	34994726	35026470
ENSG00000125888.14	BANF2	2.60286483973286	0.102372270397695	0.00924483922203339	0.0437238219384424	2	2	2	140836	20	17693671	17735871
ENSG00000213780.10	GTF2H4	-2.60203620157575	-0.157379006175096	0.00926720692384573	0.0178107104491079	3	3	3	2968	6	30908206	30914105
ENSG00000142632.16	ARHGEF19	2.60124409569732	0.0689759295275395	0.00928863363084226	0.0872525618351654	2	3	3	128272	1	16197853	16212699
ENSG00000112902.11	SEMA5A	-2.60082459449768	-0.314888880376045	0.00929999916257446	0.00472711860009002	1	2	2	9037	5	9035029	9546120
ENSG00000197024.8	ZNF398	-2.60082459449768	-16.0121267965212	0.00929999916257446	1.94666971368539e-06	1	1	1	57541	7	149126407	149183041
ENSG00000204947.8	ZNF425	-2.60082459449768	-0.092487919994218	0.00929999916257447	0.0583472360778034	1	2	2	155054	7	149102783	149126323
ENSG00000261008.6	LINC01572	2.60082459449768	1.43601874460696	0.00929999916257447	0.000230545341970883	1	1	1	101927957	16	72280901	72664969
ENSG00000143450.16	OAZ3	-2.60049758625635	-0.176845611432407	0.00930886739049567	0.015131109265643	2	2	2	51686	1	151762968	151771329
ENSG00000120265.16	PCMT1	2.5971531867981	0.228266492613419	0.00939999921291896	0.00836211248394149	1	1	1	5110	6	149749694	149811420
ENSG00000120253.13	NUP43	2.5971531867981	0.16705641232904	0.00939999921291898	0.0156125569701723	1	1	1	348995	6	149724314	149746528
ENSG00000131378.13	RFTN1	2.59518033275996	0.493842709042668	0.00945413011250043	0.00178048519134262	2	2	2	23180	3	16315844	16513698
ENSG00000128165.8	ADM2	2.59465293146455	0.4474656476685	0.00946864789504084	0.00228185359392214	2	2	2	79924	22	50481542	50486436
ENSG00000135931.17	ARMC9	-2.59402121555501	-0.0629995201174448	0.00948606331642266	0.132600189310272	2	2	2	80210	2	231198627	231394990
ENSG00000228727.8	SAPCD1	2.58991360664368	0.383089066308403	0.00960000212097749	0.00320988868090656	1	1	1	401251	6	31762995	31764849
ENSG00000204625.10	HCG9	2.58955234138967	0.0336170507293077	0.00961008120818956	0.436099577947571	2	2	2	10255	6	29975114	29978402
ENSG00000179195.15	ZNF664	2.58916556475429	0.248366757957483	0.00962088250439384	0.00716669306483452	2	2	2	144348	12	123973214	124015426
ENSG00000091622.15	PITPNM3	-2.58634424209595	-0.164034288927365	0.0096999999892874	0.0197654410264551	1	1	1	83394	17	6451262	6556554
ENSG00000104343.19	UBE2W	2.58280754089356	1.1828658047788	0.00979999747533512	0.000375864369210145	1	1	1	55284	8	73780095	73878861
ENSG00000167701.13	GPT	2.58280754089355	0.319415866011974	0.00979999747533513	0.0038938492044935	1	1	1	2875	8	144503067	144507171
ENSG00000175606.10	TMEM70	2.58083008236532	0.114129133534599	0.00985630809310356	0.0357252067177091	2	2	2	54968	8	73976194	73982782
ENSG00000135702.14	CHST5	2.57844593208023	0.0901438737369084	0.00992458297432613	0.051502579787507	2	2	2	23563	16	75528529	75536107
ENSG00000100592.15	DAAM1	2.57820348629739	0.141220677515516	0.00993154943720232	0.0223922233506587	2	2	2	23002	14	59188656	59371404
ENSG00000038210.12	PI4K2B	2.57582926750183	0.310736533629478	0.0100000010424628	0.00476238212495443	1	1	1	55300	4	25234032	25279203
ENSG00000213859.4	KCTD11	2.57582926750183	0.204677352147969	0.0100000010424628	0.0103438572297631	1	1	1	147040	17	7352161	7354943
ENSG00000108375.12	RNF43	2.57582926750183	0.268963908661822	0.0100000010424628	0.00638172245174746	1	1	1	54894	17	58352499	58418893
ENSG00000275966.1	RP11-1055B8.9	-2.57582926750183	-0.862013572490968	0.0100000010424628	0.000513840577921339	1	1	1	NA	NA	NA	NA
ENSG00000196296.13	ATP2A1	2.57582926750183	0.168182281362877	0.0100000010424628	0.0157367312193861	1	1	1	487	16	28878487	28904465
ENSG00000161940.10	BCL6B	-2.57582926750183	-5.12845816952745	0.0100000010424628	1.53512012962491e-05	1	1	1	255877	17	7023049	7029643
ENSG00000047578.12	KIAA0556	-2.57582926750183	-0.280536506590621	0.0100000010424628	0.00584153513598164	1	1	1	NA	NA	NA	NA
ENSG00000077235.17	GTF3C1	2.57582926750183	0.266666168153464	0.0100000010424628	0.00646502072818767	1	1	1	2975	16	27460612	27549921
ENSG00000251417.2	RP11-1348G14.4	-2.57582926750183	-0.0723342673850212	0.0100000010424628	0.0843466255149921	1	1	1	NA	NA	NA	NA
ENSG00000182324.6	KCNJ14	-2.55715557222966	-0.195392257653365	0.0105532008715636	0.00974264834253464	2	2	2	3770	19	48455573	48466979
ENSG00000127481.14	UBR4	2.55655519686678	0.0844544023017565	0.0105714297865006	0.0612424517411339	2	2	2	23352	1	19074507	19214331
ENSG00000090863.11	GLG1	-2.55035401649917	-0.182509488279422	0.0107613581966911	0.0150642214267209	2	2	2	2734	16	74447439	74607113
ENSG00000221886.3	ZBED8	2.54560586523035	0.207297248353403	0.0109088280147845	0.0101988946574956	2	3	3	63920	5	160393147	160400053
ENSG00000167967.15	E4F1	-2.54269886016846	-1.62248853412958	0.0109999987166396	0.000161785498627271	1	1	1	1877	16	2223497	2235741
ENSG00000134262.12	AP4B1	-2.54269886016846	-0.349805846207169	0.0109999987166396	0.00359892685021582	1	1	1	10717	1	113894193	113905066
ENSG00000197362.14	ZNF786	-2.54269886016846	-0.0466613487851499	0.0109999987166396	0.20587139586513	1	1	1	136051	7	149069640	149090717
ENSG00000173542.8	MOB1B	-2.54269886016846	-1.01689684740371	0.0109999987166396	0.000440305426653695	1	1	1	92597	4	70901969	70988173
ENSG00000121621.6	KIF18A	2.54245169607633	1.64388705107117	0.011007781519946	0.000162004013158881	2	2	2	81930	11	28020618	28108179
ENSG00000120008.15	WDR11	-2.53922176048546	-0.0314377498692461	0.0111099377035686	0.447666209385628	3	4	4	55717	10	120851312	120909524
ENSG00000101639.18	CEP192	2.53562857848935	0.0169543714911184	0.0112245713965868	1.49040141950825	2	2	2	55125	18	12991300	13125052
ENSG00000002330.13	BAD	2.53003373086147	1.22214102677917	0.0114051561594561	0.000320873172687365	2	2	2	572	11	64269827	64284703
ENSG00000168958.19	MFF	2.52982074744982	0.116282798251099	0.0114120812908306	0.0331661259429067	2	2	2	56947	2	227325232	227357835
ENSG00000162882.14	HAAO	2.52926515524334	0.0334143430415927	0.0114301638796029	0.327536698933306	3	3	3	23498	2	42767086	42801001
ENSG00000132781.17	MUTYH	2.52502156185397	0.116557378936939	0.011569119082305	0.0327220880414555	2	2	2	4595	1	45329241	45340446
ENSG00000128989.10	ARPP19	-2.52050740658644	-0.192161845466143	0.0117185772044676	0.0116553222823131	2	2	2	10776	15	52547044	52569445
ENSG00000079101.16	CLUL1	2.51817222258344	0.0657727644692773	0.0117965624212844	0.135685289776813	2	2	2	27098	18	596987	650297
ENSG00000039537.13	C6	2.51804027590151	0.227437930762223	0.0118009825862866	0.00825281237336466	3	3	3	729	5	41142115	41261485
ENSG00000121281.12	ADCY7	2.5143014051365	0.466275773440582	0.011926845435214	0.0024664715717331	2	2	2	113	16	50246137	50318134
ENSG00000164877.18	MICALL2	-2.51363704740942	-0.144356349931976	0.011949334042989	0.0176891986895713	4	4	4	79778	7	1433638	1459496
ENSG00000020181.17	ADGRA2	-2.5121443271637	-0.297552473437038	0.0120000000260744	0.00435715830383676	1	1	1	25960	8	37796882	37844895
ENSG00000226237.1	GAS1RR	2.5121443271637	0.101811934057532	0.0120000000260744	0.0354087293387815	1	1	1	100506834	9	86948697	87002032
ENSG00000007545.15	CRAMP1	-2.5121443271637	-0.14974299385848	0.0120000000260744	0.0131558004048716	1	1	1	57585	16	1612359	1677907
ENSG00000178188.14	SH2B1	-2.5121443271637	-0.180346600944469	0.0120000000260744	0.013569694942704	1	1	1	25970	16	28846605	28874204
ENSG00000136451.8	VEZF1	2.5121443271637	1.58600044081874	0.0120000000260744	0.000173762859470019	1	1	1	7716	17	57971546	57988253
ENSG00000144834.13	TAGLN3	-2.5121443271637	-0.19515335573581	0.0120000000260744	0.0122969482542014	1	1	1	29114	3	111998921	112013884
ENSG00000165905.17	LARGE2	2.50984823239174	3.82737010622564	0.0120783059837384	1.86390651610848e-05	2	2	2	120071	11	45921620	45929095
ENSG00000132604.10	TERF2	2.50942083854827	0.201107379572384	0.0120929317074294	0.00941852397448991	2	2	2	7014	16	69355566	69386006
ENSG00000167103.11	PIP5KL1	2.50712755850998	0.244608776638125	0.0121716777861338	0.00419225155271054	2	2	2	138429	9	127920880	127931957
ENSG00000231742.5	LINC01273	-2.50418038962283	-0.039338744770024	0.012273543959703	0.25559364354875	2	2	2	101927541	20	50172569	50176670
ENSG00000204344.14	STK19	-2.50413866150593	-0.111089818791876	0.0122749916600803	0.0365560022295595	2	2	2	8859	6	31971174	31981445
ENSG00000138080.13	EMILIN1	2.5023996804162	2.99392786029194	0.0123354579295335	3.94498819440091e-05	2	2	2	11117	2	27078614	27086402
ENSG00000132744.7	ACY3	2.50177193696734	0.0780134358453735	0.0123573499804435	0.0734743193710572	3	4	4	91703	11	67642550	67650828
ENSG00000198026.7	ZNF335	2.4967704704	0.515886718571042	0.0125330050609973	0.00208899522627515	2	3	3	63925	20	45948652	45972909
ENSG00000129460.15	NGDN	2.49007955835359	0.107360585679861	0.0127714503056055	0.0416456123087429	2	2	2	25983	14	23469702	23478825
ENSG00000180998.11	GPR137C	2.48922023361757	0.79673659244381	0.0128023633237748	0.000813741795508787	2	2	2	283554	14	52552835	52637712
